,age,nationality,gender,gender_text,hours,years,months,practice,TMS_q1,TMS_q2,TMS_q3,TMS_q4,TMS_q5,TMS_q6,TMS_q7,SSO_q1,SSO_q2,SSO_q3,SSO_q4,SSO_q5,SSO_q6,SSO_q7,SSO_q8,SSO_q9,SSO_q10,SSO_q11,SSO_q12,SSO_q13,SSO_q14,data_option,task_order,platform,user_agent,ID
497,18,United Kingdom,male,,0,0,0,,not_at_all,quite_a_bit,a_little,not_at_all,a_little,a_little,not_at_all,sometimes_true,rarely_true,very_often_or_always_true,rarely_true,often_true,rarely_true,very_often_or_always_true,often_true,rarely_true,rarely_true,often_true,rarely_true,sometimes_true,sometimes_true,TRUE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",32017
498,20,Switzerland,female,,0,0,0,,moderately,a_little,quite_a_bit,quite_a_bit,quite_a_bit,not_at_all,a_little,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,often_true,FALSE,breath_gabor_span_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",32018
499,22,Ukraine,female,,0,0,0,,not_at_all,a_little,quite_a_bit,moderately,not_at_all,very_much,moderately,sometimes_true,sometimes_true,often_true,often_true,very_often_or_always_true,rarely_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,FALSE,span_breath_dots_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",32019
500,18,Kenya,male,,1,1,10,classical buddha style where lights are completely shut out and candle burns behind me. working on breathing exercises,moderately,a_little,quite_a_bit,moderately,not_at_all,a_little,moderately,very_often_or_always_true,sometimes_true,rarely_true,sometimes_true,rarely_true,often_true,sometimes_true,often_true,sometimes_true,often_true,sometimes_true,never_or_very_rarely_true,often_true,often_true,TRUE,breath_dots_gabor_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",32020
501,18,United Kingdom,female,,0,0,0,,moderately,quite_a_bit,moderately,moderately,a_little,a_little,moderately,often_true,sometimes_true,very_often_or_always_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,often_true,often_true,often_true,often_true,very_often_or_always_true,often_true,FALSE,breath_dots_span_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",32023
502,18,United Kingdom,female,,0,0,0,,not_at_all,quite_a_bit,quite_a_bit,quite_a_bit,moderately,very_much,very_much,rarely_true,rarely_true,sometimes_true,rarely_true,sometimes_true,rarely_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,TRUE,span_breath_dots_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",32025
503,21,Greece,female,,100,1,40,mindfulness,moderately,very_much,very_much,very_much,not_at_all,very_much,a_little,never_or_very_rarely_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,very_often_or_always_true,often_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,often_true,TRUE,gabor_breath_dots_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",32029
504,18,United Kingdom,female,,0,0,0,,not_at_all,a_little,moderately,moderately,moderately,moderately,a_little,often_true,often_true,sometimes_true,sometimes_true,rarely_true,rarely_true,sometimes_true,often_true,very_often_or_always_true,often_true,often_true,often_true,very_often_or_always_true,often_true,FALSE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.61",32030
505,19,United Kingdom,female,,1,0,0,i focus on a light and try and think of nothing,a_little,moderately,moderately,a_little,a_little,a_little,a_little,rarely_true,rarely_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,often_true,often_true,often_true,often_true,very_often_or_always_true,often_true,often_true,often_true,often_true,FALSE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",32035
506,18,United Kingdom,female,,0,0,0,,a_little,a_little,quite_a_bit,a_little,a_little,moderately,a_little,sometimes_true,rarely_true,often_true,sometimes_true,often_true,often_true,often_true,sometimes_true,sometimes_true,often_true,sometimes_true,rarely_true,rarely_true,sometimes_true,FALSE,dots_gabor_span_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",32036
507,18,United Kingdom,female,,0,0,0,,a_little,not_at_all,not_at_all,not_at_all,not_at_all,a_little,a_little,rarely_true,sometimes_true,rarely_true,often_true,rarely_true,often_true,sometimes_true,sometimes_true,rarely_true,never_or_very_rarely_true,rarely_true,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,FALSE,breath_span_dots_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",32037
508,19,United Kingdom,female,,0,0,0,,a_little,moderately,moderately,moderately,moderately,moderately,moderately,often_true,sometimes_true,rarely_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,rarely_true,TRUE,gabor_dots_breath_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",32038
509,19,United Kingdom,female,,0,0,0,,a_little,a_little,quite_a_bit,a_little,moderately,moderately,a_little,never_or_very_rarely_true,never_or_very_rarely_true,often_true,often_true,rarely_true,never_or_very_rarely_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,often_true,sometimes_true,TRUE,span_gabor_dots_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",32042
510,19,United Kingdom,male,,0,0,0,,moderately,moderately,quite_a_bit,quite_a_bit,quite_a_bit,quite_a_bit,quite_a_bit,sometimes_true,sometimes_true,never_or_very_rarely_true,often_true,often_true,often_true,sometimes_true,rarely_true,often_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,FALSE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",32043
511,19,United Kingdom,female,,0,0,0,,not_at_all,a_little,moderately,moderately,a_little,moderately,quite_a_bit,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,often_true,sometimes_true,sometimes_true,often_true,sometimes_true,never_or_very_rarely_true,sometimes_true,never_or_very_rarely_true,rarely_true,never_or_very_rarely_true,TRUE,span_breath_gabor_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",32045
512,19,United Kingdom,female,,0,0,0,,not_at_all,quite_a_bit,moderately,a_little,not_at_all,a_little,not_at_all,rarely_true,rarely_true,sometimes_true,sometimes_true,rarely_true,rarely_true,rarely_true,rarely_true,rarely_true,never_or_very_rarely_true,sometimes_true,sometimes_true,often_true,rarely_true,TRUE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",32051
513,20,United Kingdom,female,,0,0,0,,not_at_all,a_little,a_little,not_at_all,a_little,a_little,quite_a_bit,rarely_true,never_or_very_rarely_true,rarely_true,never_or_very_rarely_true,often_true,never_or_very_rarely_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,often_true,rarely_true,often_true,rarely_true,TRUE,breath_gabor_dots_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",32054
514,18,United Kingdom,female,,0,0,0,,moderately,not_at_all,very_much,a_little,a_little,moderately,very_much,rarely_true,never_or_very_rarely_true,very_often_or_always_true,very_often_or_always_true,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,sometimes_true,sometimes_true,TRUE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.76",32055
515,18,United Kingdom,female,,0,0,0,,a_little,moderately,a_little,moderately,not_at_all,a_little,moderately,often_true,rarely_true,often_true,sometimes_true,sometimes_true,often_true,often_true,rarely_true,very_often_or_always_true,sometimes_true,sometimes_true,rarely_true,often_true,sometimes_true,TRUE,span_dots_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",32056
516,20,United Kingdom,female,,0,0,0,,quite_a_bit,not_at_all,quite_a_bit,very_much,very_much,a_little,not_at_all,sometimes_true,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,very_often_or_always_true,rarely_true,very_often_or_always_true,sometimes_true,never_or_very_rarely_true,often_true,rarely_true,often_true,rarely_true,often_true,FALSE,span_dots_gabor_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.76",32057
517,19,United Kingdom,female,,0,0,0,,quite_a_bit,a_little,moderately,a_little,not_at_all,not_at_all,not_at_all,often_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,often_true,very_often_or_always_true,often_true,TRUE,breath_span_gabor_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",32059
518,19,United Kingdom,female,,0,0,0,none,not_at_all,not_at_all,moderately,quite_a_bit,a_little,a_little,quite_a_bit,often_true,sometimes_true,never_or_very_rarely_true,rarely_true,often_true,often_true,sometimes_true,often_true,often_true,rarely_true,very_often_or_always_true,rarely_true,sometimes_true,sometimes_true,TRUE,span_gabor_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",32060
519,18,United Kingdom,female,,0,0,0,,moderately,a_little,very_much,moderately,not_at_all,a_little,quite_a_bit,sometimes_true,rarely_true,rarely_true,rarely_true,often_true,sometimes_true,often_true,sometimes_true,often_true,often_true,often_true,sometimes_true,often_true,sometimes_true,TRUE,breath_span_dots_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",32064
520,19,United Kingdom,not_say,,0,0,0,,moderately,a_little,quite_a_bit,a_little,not_at_all,a_little,a_little,often_true,often_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,TRUE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",32065
521,18,United Kingdom,non_binary,,1,0,0,It was a few simple breathing exercises with meditation that one of my a level teachers taught us,very_much,moderately,quite_a_bit,quite_a_bit,not_at_all,moderately,a_little,very_often_or_always_true,often_true,sometimes_true,often_true,often_true,sometimes_true,often_true,very_often_or_always_true,often_true,sometimes_true,often_true,sometimes_true,sometimes_true,often_true,TRUE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 OPR/102.0.0.0",32067
522,18,India,female,,0,0,0,,moderately,moderately,moderately,moderately,moderately,moderately,moderately,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,FALSE,breath_span_gabor_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",32071
523,20,United Kingdom,describe,man 7 inches to the left (depending on the day),0,0,0,,moderately,a_little,quite_a_bit,moderately,moderately,not_at_all,a_little,sometimes_true,rarely_true,rarely_true,never_or_very_rarely_true,often_true,sometimes_true,sometimes_true,sometimes_true,very_often_or_always_true,sometimes_true,often_true,rarely_true,often_true,often_true,TRUE,gabor_span_dots_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",32072
524,18,United Kingdom,female,,0,0,0,,a_little,moderately,moderately,moderately,a_little,quite_a_bit,quite_a_bit,sometimes_true,sometimes_true,sometimes_true,sometimes_true,often_true,rarely_true,sometimes_true,rarely_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,TRUE,span_dots_breath_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15",32074
525,18,United Kingdom,female,,0,0,0,,a_little,a_little,a_little,quite_a_bit,quite_a_bit,quite_a_bit,a_little,rarely_true,never_or_very_rarely_true,often_true,very_often_or_always_true,rarely_true,rarely_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,often_true,often_true,often_true,often_true,FALSE,breath_dots_gabor_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.60",32077
526,18,United Kingdom,female,,0,0,0,,moderately,a_little,moderately,moderately,not_at_all,a_little,not_at_all,very_often_or_always_true,often_true,rarely_true,sometimes_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,very_often_or_always_true,sometimes_true,FALSE,gabor_breath_span_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",32078
527,18,Italy,female,,9,0,0,only practice sometimes visualization,not_at_all,moderately,a_little,a_little,not_at_all,moderately,a_little,sometimes_true,rarely_true,sometimes_true,rarely_true,often_true,often_true,sometimes_true,sometimes_true,often_true,often_true,often_true,sometimes_true,sometimes_true,rarely_true,FALSE,span_gabor_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",32080
528,18,India,male,,0,0,0,,moderately,quite_a_bit,moderately,a_little,moderately,very_much,quite_a_bit,often_true,sometimes_true,often_true,often_true,sometimes_true,often_true,often_true,sometimes_true,often_true,sometimes_true,sometimes_true,rarely_true,often_true,sometimes_true,FALSE,breath_span_dots_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",32081
529,20,United Kingdom,non_binary,,15,0,0,i have tried minfulness in the past but not regulalry,quite_a_bit,very_much,a_little,quite_a_bit,not_at_all,very_much,a_little,rarely_true,rarely_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,often_true,often_true,TRUE,span_gabor_breath_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.82",32082
530,18,Sweden,female,,2,0,0,During a research study,not_at_all,a_little,moderately,quite_a_bit,quite_a_bit,quite_a_bit,very_much,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,rarely_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,FALSE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",32083
531,18,United States,female,,3,0,0,Breathing,not_at_all,a_little,a_little,a_little,not_at_all,a_little,moderately,rarely_true,rarely_true,sometimes_true,rarely_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,often_true,sometimes_true,TRUE,span_gabor_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",32086
532,19,"Tanzania, United Republic of",female,,1,0,0,,a_little,quite_a_bit,moderately,quite_a_bit,a_little,moderately,moderately,sometimes_true,rarely_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,FALSE,span_breath_gabor_dots_end,sona,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,32087
533,20,United Kingdom,female,,0,0,0,,a_little,moderately,moderately,moderately,a_little,quite_a_bit,quite_a_bit,sometimes_true,sometimes_true,rarely_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,often_true,often_true,sometimes_true,sometimes_true,often_true,often_true,FALSE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",32090
